图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,airport_inside-预测置信度,artstudio-预测置信度,auditorium-预测置信度,bakery-预测置信度,bar-预测置信度,bathroom-预测置信度,bedroom-预测置信度,bookstore-预测置信度,bowling-预测置信度,buffet-预测置信度,casino-预测置信度,children_room-预测置信度,church_inside-预测置信度,classroom-预测置信度,cloister-预测置信度,closet-预测置信度,clothingstore-预测置信度,computerroom-预测置信度,concert_hall-预测置信度,corridor-预测置信度,deli-预测置信度,dentaloffice-预测置信度,dining_room-预测置信度,elevator-预测置信度,fastfood_restaurant-预测置信度,florist-预测置信度,gameroom-预测置信度,garage-预测置信度,greenhouse-预测置信度,grocerystore-预测置信度,gym-预测置信度,hairsalon-预测置信度,hospitalroom-预测置信度,inside_bus-预测置信度,inside_subway-预测置信度,jewelleryshop-预测置信度,kindergarden-预测置信度,kitchen-预测置信度,laboratorywet-预测置信度,laundromat-预测置信度,library-预测置信度,livingroom-预测置信度,lobby-预测置信度,locker_room-预测置信度,mall-预测置信度,meeting_room-预测置信度,movietheater-预测置信度,museum-预测置信度,nursery-预测置信度,office-预测置信度,operating_room-预测置信度,pantry-预测置信度,poolinside-预测置信度,prisoncell-预测置信度,restaurant-预测置信度,restaurant_kitchen-预测置信度,shoeshop-预测置信度,stairscase-预测置信度,studiomusic-预测置信度,subway-预测置信度,toystore-预测置信度,trainstation-预测置信度,tv_studio-预测置信度,videostore-预测置信度,waitingroom-预测置信度,warehouse-预测置信度,winecellar-预测置信度
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0044.jpg,0,airport_inside,42,lobby,47,museum,18,concert_hall,False,0.012922388,5.939431e-05,0.0021405153,0.0014162778,0.0011448909,4.1096617e-05,0.00014745846,0.0008636434,2.3473964e-05,7.676299e-05,0.01101982,0.00040097343,0.13687108,3.119749e-05,0.0049130707,2.1083133e-06,6.141929e-05,1.7871826e-06,0.17574231,0.0003182361,0.000741197,4.397154e-06,0.0007214848,0.0004654104,0.0035065282,0.00015295319,0.0024024004,5.74943e-05,0.00012652541,0.00022657201,3.4025334e-06,6.432299e-05,3.6315482e-06,5.258543e-05,0.0052248063,0.006216316,0.00015914181,0.00045561555,3.4235734e-06,8.837515e-05,0.023341848,0.00094050367,0.28481895,1.9378762e-05,0.03837427,0.00023063403,0.0002543502,0.20773286,7.121495e-07,1.462706e-05,2.8302466e-06,6.472314e-05,0.0051067583,2.4325636e-05,0.0005798465,0.00015514568,0.0007999837,0.00088241417,3.1226784e-05,0.011112834,0.0010231186,0.051374942,0.000250086,0.000803166,0.00030191516,0.0008127424,0.0020712593
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0062.jpg,0,airport_inside,0,airport_inside,47,museum,59,subway,True,0.77965635,6.0236536e-05,5.8346406e-05,7.657578e-05,0.00047703518,1.6563705e-05,6.1112314e-06,2.861193e-05,0.005376692,2.3967408e-07,4.2426745e-05,2.1903588e-06,3.658412e-05,6.2920884e-07,1.8353123e-05,3.9773786e-06,2.8753488e-05,2.7136095e-06,0.0001294221,1.2617519e-06,0.0001377628,1.0798601e-05,2.4741661e-05,0.0054933415,0.0006180009,1.4972447e-06,6.4749015e-06,1.7963681e-06,7.791002e-07,2.332927e-05,0.00014875027,3.402255e-05,5.0353347e-06,2.3173608e-05,0.005009652,0.00085573836,2.0457541e-07,2.0973239e-05,1.2330201e-05,4.24587e-06,6.638939e-06,2.8901364e-05,0.00085525704,0.00024455268,0.00028859213,1.6175287e-05,2.9437011e-05,0.13232456,7.505729e-07,1.3264258e-06,0.00020872147,3.2942353e-06,0.0015153743,0.0019601686,2.5195768e-05,6.924289e-05,0.00095588685,7.322038e-06,4.609532e-05,0.04750694,1.4790331e-05,0.011860786,0.0021087963,0.0013218868,6.843367e-06,0.00013271483,4.1460394e-06
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0088.jpg,0,airport_inside,43,locker_room,30,gym,0,airport_inside,True,0.15001765,0.00023872945,0.0014855457,8.090926e-06,2.1974842e-05,4.26198e-06,1.3096786e-05,0.0010808033,0.01343914,8.0607236e-07,3.6549944e-05,0.00010006107,1.0086976e-05,0.00019925204,2.8349268e-06,1.9658184e-05,2.7784736e-05,4.921734e-05,1.57589e-05,0.001216902,4.8408133e-06,4.5946097e-05,1.5626716e-06,0.08719274,9.3307295e-05,3.310527e-06,0.009803763,0.014033991,3.09154e-05,2.331726e-05,0.17519623,9.916741e-05,0.000564271,0.004526694,0.023445778,0.00024199276,0.0001047111,1.914114e-06,0.00012581388,0.00051990617,1.9703455e-05,4.6772857e-06,0.0002063739,0.32986605,9.5028e-05,0.0034762817,0.005927764,0.025128568,2.3568311e-06,0.00045193004,0.00020425669,7.2162097e-06,0.0058856285,0.0028002681,1.6928218e-06,0.00012620914,0.0006414161,0.00050287653,0.00062066823,0.010833301,7.70767e-05,0.0012587161,0.117783375,0.0036816397,0.0022510737,0.004069169,2.8184679e-05
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0095.jpg,0,airport_inside,0,airport_inside,43,locker_room,8,bowling,True,0.21652994,0.0017756477,0.0029020659,0.0014253993,0.0008477287,0.0015169651,0.0017270013,0.0062676077,0.12838735,1.3760223e-05,0.00063713884,0.009604165,4.6511806e-05,0.0004303391,0.0006423019,0.00043913574,0.0014959833,0.00038692183,0.00015807665,0.0013212089,0.00312566,0.048991382,0.00016485582,0.047847275,0.0053398595,0.0006526763,0.001410197,0.00797112,4.0261366e-05,0.0002939826,0.01593157,0.0017691789,0.0018460274,0.019246379,0.035195936,0.016010301,0.003655865,0.00027099173,0.0016026356,0.0011984833,0.00033998568,0.000641989,0.012851107,0.15382154,0.0018552669,0.006749832,0.00018447224,0.015741864,0.0049641347,0.0039219684,0.001258538,0.00025503096,0.018091045,0.009672438,0.0028077897,0.002835767,0.0049288,0.0013855371,0.000513178,0.02767877,0.004200253,0.0121545885,0.07694333,0.0405006,0.0055578174,0.00072606193,0.0002982598
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0140.jpg,0,airport_inside,0,airport_inside,44,mall,52,poolinside,True,0.5343028,6.276968e-05,0.00016774872,0.0001415905,0.00032919398,3.8105568e-06,2.6285397e-05,0.000103537284,0.00041666318,1.2179538e-06,8.158269e-05,9.62282e-06,5.669324e-05,4.2373817e-05,9.2233154e-07,1.9793895e-07,5.117052e-05,9.018878e-06,9.6439006e-05,1.968169e-05,0.00024092455,3.476336e-05,2.4206813e-05,2.7812415e-05,0.001440049,1.3471072e-06,0.0002474623,0.0030449836,0.0011058099,0.0025357858,0.00063863164,1.1081652e-05,6.358249e-05,0.00025055822,0.0011971261,0.0006071677,3.356059e-05,0.00017245709,0.0013886759,4.2977328e-05,0.0001650907,3.1306217e-06,0.0026716616,0.00029233334,0.27272418,5.716293e-06,1.9328715e-07,0.0007592825,3.959753e-06,4.18205e-06,0.00027283462,4.578819e-05,0.10210176,0.00021068755,7.878016e-05,0.0011221116,0.00017191996,2.7724389e-05,6.701293e-05,0.008700851,0.00015192863,0.050899405,3.4396882e-05,0.0010025799,4.1062026e-06,0.009426836,1.9301215e-05
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0152.jpg,0,airport_inside,52,poolinside,0,airport_inside,59,subway,True,0.26158825,5.854231e-06,0.00031513936,6.976037e-05,2.8276145e-05,2.2441047e-05,3.414176e-06,3.0633575e-05,0.0033416182,1.9602148e-06,6.0495848e-05,6.3215475e-06,6.5315767e-06,1.0400903e-05,1.9585492e-05,9.441174e-08,2.2231927e-07,2.633727e-05,0.00025672134,6.919356e-06,0.00019338106,4.1586674e-05,4.6006594e-06,0.00036649904,4.5776593e-05,1.046687e-06,1.5090048e-05,0.00049109873,0.00020503635,0.00016017021,8.841522e-06,3.4214904e-06,7.877041e-05,3.811218e-05,0.0006581116,0.0007276865,1.1663844e-05,4.758197e-05,0.00021599454,0.00045198837,0.00011472707,2.5239171e-06,0.0002642984,0.00092883216,0.026004903,0.00014611006,4.782698e-06,0.0055784835,6.3756383e-06,1.8761357e-05,0.00027400666,3.3310007e-05,0.5710338,9.562432e-05,1.6916048e-05,0.00014248905,1.5149369e-05,0.0061895577,4.2639813e-06,0.09934308,4.1484614e-06,0.017739588,6.27737e-05,0.002292996,5.053463e-06,8.065809e-05,2.9462606e-05
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0165.jpg,0,airport_inside,0,airport_inside,47,museum,61,trainstation,True,0.6979371,0.0025159302,0.00026787416,0.0003062126,0.013733311,2.0684643e-05,0.00017116353,0.0008933073,0.010349649,1.561673e-05,0.0009957517,7.645094e-05,0.0002687371,0.00012988468,0.0005833234,0.0005962938,0.0063725705,1.9051788e-05,5.4063246e-05,0.00026295744,0.0003014014,5.9772286e-05,0.00057816855,0.012826208,0.0052495757,2.5031904e-05,0.00084551034,8.474267e-05,9.92257e-07,0.00014174874,0.024552066,0.00039830944,4.546763e-05,0.0010330902,0.0046036793,0.00056586915,5.6114377e-06,9.467176e-06,0.00016430569,0.00017861018,0.00025303423,0.00014764156,0.0009788953,0.012567433,0.0012235248,8.225833e-05,0.0003049641,0.11827108,2.3279603e-05,5.168491e-05,5.1138184e-05,4.0381707e-05,0.0018084196,0.0029913178,0.0010752544,5.9698454e-05,0.00084307266,3.822443e-05,0.00034393542,0.02563618,0.0013141441,0.030516632,0.008273933,0.004319213,0.00036446084,0.0006755901,0.0005049741
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0275.jpg,0,airport_inside,0,airport_inside,44,mall,59,subway,True,0.8376647,2.2051806e-06,0.0018611389,1.9373138e-06,1.128377e-05,3.8297025e-05,3.052676e-07,2.3542875e-06,0.0044452325,9.1241944e-08,1.2999077e-05,3.2528976e-06,0.00034294106,1.664384e-05,1.3675463e-05,5.5744774e-08,5.063108e-06,2.8445877e-05,0.0012399689,1.9752255e-05,5.122678e-06,8.8586585e-06,7.8704664e-07,4.0275732e-05,8.5465745e-06,4.4001817e-07,2.8079116e-06,0.0001475396,0.0018130823,4.586265e-05,8.00557e-05,3.3825254e-05,1.00368925e-05,0.00016756784,0.00010739304,5.8353347e-05,1.6897666e-06,1.1074486e-05,0.0005669726,0.00038808945,1.0806798e-05,5.702421e-07,8.896117e-05,0.0023640962,0.074175335,2.757308e-05,1.8847319e-05,0.0049246466,6.063073e-07,1.862672e-06,4.086054e-05,8.68817e-06,0.026263366,0.00038318452,2.834049e-05,0.00062431965,4.8715934e-05,6.130747e-05,6.8757536e-06,0.033300556,8.031207e-06,0.0075051407,0.00031674423,0.00016928764,4.2853444e-06,0.00029127602,0.0001169793
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0290.jpg,0,airport_inside,33,inside_bus,21,dentaloffice,52,poolinside,False,0.028360926,0.004404888,0.00025700245,0.000595583,0.0005850192,0.0006612529,0.0009265819,0.00045716023,0.015251542,0.00022011304,0.00041077335,0.0008131677,1.0870423e-05,0.0005673318,0.00030306762,0.0009989955,0.0038756065,0.00024289452,1.342962e-05,7.8560515e-06,0.0009121749,0.21138494,1.7377512e-05,0.00036751217,3.276119e-05,0.0021008833,0.00015235128,0.0024038372,5.928931e-05,0.0002868344,0.0021991823,0.0004971164,0.024213154,0.34948286,0.0057272557,0.00010842039,0.0002858587,1.3280973e-05,0.03345734,0.0013952024,4.7186527e-06,0.0001190933,4.3926822e-05,0.0012330372,0.0030288126,0.011646418,4.658218e-05,0.0008993648,6.964176e-05,0.00703884,0.101367004,0.0010614078,0.109541744,0.00025821463,0.0038073733,0.0016909792,0.007449827,0.00051779655,0.00012799226,0.0036181514,0.00299953,0.00018583662,0.030725587,0.0018810738,0.001551059,0.014968944,5.5164877e-05
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0306.jpg,0,airport_inside,34,inside_subway,0,airport_inside,30,gym,True,0.18075424,0.00058913033,0.028487898,0.00017308792,0.0006831663,0.00023784571,0.00014029164,0.0010687415,0.00077925075,0.00014150217,0.00033958463,0.0004241959,0.0005458317,0.0002067279,0.002651451,4.392511e-05,0.00013052011,0.0017262561,0.003881105,0.0014589907,0.0013133596,0.08203928,0.00016980826,0.0056645903,0.0008306378,0.0012184152,0.000768158,0.0091356095,0.0018029694,0.0038717869,0.1669802,0.0054131937,0.0027058637,0.02812033,0.19941175,0.0010455494,0.0002685979,3.133288e-05,0.00059157214,0.00930194,0.008584145,0.000116839925,0.0019697568,0.023674678,0.0071121673,0.0053046015,0.0004682756,0.009724509,0.0010094147,0.00087725895,0.002710762,0.0015345127,0.008399832,0.04142045,0.0026406276,0.004517883,0.0021907748,0.019517515,0.0003319381,0.07451417,0.000249162,0.0041739265,0.0010996436,0.013570747,0.0070734695,0.011496527,0.0005677281
