图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,airport_inside-预测置信度,artstudio-预测置信度,auditorium-预测置信度,bakery-预测置信度,bar-预测置信度,bathroom-预测置信度,bedroom-预测置信度,bookstore-预测置信度,bowling-预测置信度,buffet-预测置信度,casino-预测置信度,children_room-预测置信度,church_inside-预测置信度,classroom-预测置信度,cloister-预测置信度,closet-预测置信度,clothingstore-预测置信度,computerroom-预测置信度,concert_hall-预测置信度,corridor-预测置信度,deli-预测置信度,dentaloffice-预测置信度,dining_room-预测置信度,elevator-预测置信度,fastfood_restaurant-预测置信度,florist-预测置信度,gameroom-预测置信度,garage-预测置信度,greenhouse-预测置信度,grocerystore-预测置信度,gym-预测置信度,hairsalon-预测置信度,hospitalroom-预测置信度,inside_bus-预测置信度,inside_subway-预测置信度,jewelleryshop-预测置信度,kindergarden-预测置信度,kitchen-预测置信度,laboratorywet-预测置信度,laundromat-预测置信度,library-预测置信度,livingroom-预测置信度,lobby-预测置信度,locker_room-预测置信度,mall-预测置信度,meeting_room-预测置信度,movietheater-预测置信度,museum-预测置信度,nursery-预测置信度,office-预测置信度,operating_room-预测置信度,pantry-预测置信度,poolinside-预测置信度,prisoncell-预测置信度,restaurant-预测置信度,restaurant_kitchen-预测置信度,shoeshop-预测置信度,stairscase-预测置信度,studiomusic-预测置信度,subway-预测置信度,toystore-预测置信度,trainstation-预测置信度,tv_studio-预测置信度,videostore-预测置信度,waitingroom-预测置信度,warehouse-预测置信度,winecellar-预测置信度
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0044.jpg,0,airport_inside,0,airport_inside,61,trainstation,42,lobby,True,0.9314282,3.8653293e-06,9.725002e-06,1.9359954e-06,6.967866e-06,6.8175996e-07,4.645281e-07,9.676764e-06,1.21974435e-05,1.025301e-06,3.5984693e-05,3.630689e-07,1.6221273e-05,1.7433732e-07,0.00018860385,2.6303935e-08,2.1460437e-06,5.1706265e-06,9.014955e-06,3.4646607e-06,1.6367623e-05,1.996765e-06,6.381737e-08,2.1418493e-05,9.111658e-06,1.1059879e-05,7.2134947e-07,8.18551e-06,2.596987e-05,1.1887764e-05,4.4434464e-06,1.1274311e-06,7.486244e-06,7.560474e-06,3.2223445e-05,1.8468863e-05,7.541114e-07,1.1120842e-07,1.36279e-06,1.9619386e-06,2.5843077e-05,1.9562028e-06,0.0030892175,1.6537138e-05,0.00060603896,7.46423e-06,1.4939569e-06,0.00040244582,1.7832512e-07,5.7699676e-06,8.1816347e-07,5.6110828e-08,1.4718511e-05,1.8793404e-05,6.7853916e-06,4.4797295e-07,6.076472e-06,1.2794398e-05,1.98064e-06,0.002912143,1.6718708e-05,0.0608415,2.978515e-06,3.1915636e-06,5.9598664e-05,1.3680227e-05,1.2670182e-05
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0062.jpg,0,airport_inside,0,airport_inside,42,lobby,61,trainstation,True,0.99721634,1.1899031e-06,3.3021388e-06,5.4057807e-07,4.5818992e-06,5.596282e-07,3.6395357e-07,1.18757e-06,7.134083e-06,4.5034426e-07,1.213752e-05,7.4666e-08,3.2149758e-06,2.7363097e-07,5.3615084e-05,5.6678e-08,8.8367415e-07,1.6366583e-06,3.7880732e-06,6.806e-06,7.707763e-07,4.2868533e-06,4.4010314e-08,2.9486146e-05,1.4863906e-06,3.887903e-06,2.1546637e-07,3.1935058e-06,7.838994e-06,4.7462882e-07,4.190976e-06,5.3940903e-07,5.316384e-06,5.7629823e-06,1.273462e-06,7.170547e-06,2.2101948e-07,6.626721e-08,1.6873655e-06,4.9984044e-07,5.951445e-06,1.0923663e-06,0.0014702139,1.0467349e-05,5.978355e-05,1.0714082e-05,1.5580002e-06,0.00017650635,1.7899727e-07,9.446654e-06,6.8860396e-07,1.6049734e-08,8.742812e-06,1.0564991e-05,1.8158049e-06,2.0079806e-07,3.4810944e-06,8.569933e-06,1.5522193e-06,2.9174043e-05,1.4596972e-06,0.0007034023,3.7010711e-06,1.1247247e-06,7.4445976e-05,6.7231163e-06,2.0231553e-06
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0088.jpg,0,airport_inside,0,airport_inside,61,trainstation,42,lobby,True,0.99956995,5.091596e-07,1.0599883e-06,1.5533972e-07,1.8231898e-06,3.7498418e-07,3.3097731e-07,3.9461747e-07,7.542066e-06,9.026989e-08,6.774747e-06,7.385525e-08,8.837566e-07,1.2539452e-07,1.0225008e-05,5.361101e-08,2.0691814e-07,3.2601568e-07,2.9924243e-07,6.21406e-06,2.2389621e-07,8.3669204e-07,9.586456e-09,8.581203e-06,6.915918e-07,9.811182e-07,1.433239e-07,1.3992886e-06,1.5211806e-06,1.0952155e-07,1.4956387e-06,2.1072533e-07,1.4095508e-06,6.271942e-06,3.1779502e-06,4.7080135e-07,1.05527334e-07,1.0839346e-08,2.440227e-07,3.5295776e-07,6.0618936e-07,4.0421602e-07,6.801902e-05,8.386161e-06,4.103218e-06,1.5959238e-06,1.3218364e-06,1.17092195e-05,9.017525e-08,8.0207536e-07,1.6419196e-07,6.2104717e-09,4.3939904e-06,4.331821e-06,4.2572398e-07,2.3765432e-08,1.5286614e-06,3.6814629e-06,4.3442878e-07,1.5590265e-05,4.731329e-07,0.00018283908,1.1095474e-06,4.482096e-07,5.071335e-05,5.993773e-07,4.782309e-07
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0095.jpg,0,airport_inside,0,airport_inside,64,waitingroom,42,lobby,True,0.95239484,8.648672e-06,1.0766977e-05,2.800042e-06,2.8357525e-05,1.2149907e-06,9.3726356e-07,9.6436e-06,7.852657e-06,2.3433142e-06,2.2474018e-05,7.2114995e-07,8.5820875e-06,4.083793e-06,4.1083735e-05,2.471607e-07,1.5062176e-05,1.7902161e-06,4.4839117e-06,1.7928506e-06,2.5520907e-05,0.0001617392,5.479686e-06,2.6972064e-05,2.7140555e-05,3.879875e-05,9.423112e-07,2.304605e-06,4.5454194e-06,1.7297277e-06,4.037216e-06,4.959888e-06,0.00013429023,2.5835632e-05,4.6271045e-05,5.8475907e-05,3.295872e-06,1.6971381e-07,2.5818476e-06,2.36405e-06,1.1241205e-05,4.6036796e-05,0.0033856079,4.5027944e-05,0.00023772239,4.757033e-05,6.4431033e-06,0.0003438128,3.933935e-06,6.530344e-05,2.622461e-06,6.0683575e-08,7.3766355e-06,2.75473e-05,8.411317e-05,3.9791362e-07,1.444647e-05,5.8680933e-05,8.0472347e-07,2.7057493e-05,9.574138e-06,0.0007192279,1.8382581e-05,2.708893e-06,0.041679546,4.4091694e-06,4.9557175e-06
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0140.jpg,0,airport_inside,0,airport_inside,44,mall,61,trainstation,True,0.99293363,5.6717886e-07,2.0897733e-06,1.9626727e-07,3.8336415e-07,4.738249e-08,7.680324e-08,1.434037e-06,1.8545362e-06,2.0144694e-07,8.283158e-06,5.5363635e-08,5.5616937e-07,2.3482894e-08,2.3083521e-05,5.0878683e-09,1.9564395e-06,7.5845253e-07,9.3935654e-07,3.8758512e-07,5.9026445e-07,6.9359123e-07,6.9575687e-09,8.123687e-07,1.7364629e-06,2.6284324e-06,6.6192115e-08,1.701659e-06,1.1421594e-05,3.9622078e-06,1.1032978e-06,9.564482e-08,1.994186e-06,6.016734e-07,3.797963e-08,3.820796e-06,8.689131e-08,4.4316697e-09,3.7046462e-07,2.5741926e-07,3.3168753e-06,4.8384464e-07,0.0012555453,1.1516637e-06,0.003741045,2.6557457e-06,2.939888e-07,7.3913354e-05,5.4615608e-08,2.2539882e-06,1.0237225e-07,1.1879454e-09,6.7307055e-06,1.0449102e-06,5.3427556e-07,1.9394914e-08,2.738632e-06,9.181938e-06,4.2967028e-07,7.5761145e-06,5.2439686e-06,0.0018607503,9.54404e-07,5.587361e-07,7.060301e-06,7.4751497e-06,4.556506e-07
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0152.jpg,0,airport_inside,0,airport_inside,61,trainstation,59,subway,True,0.9929858,6.707513e-07,1.3618597e-06,1.2478554e-07,6.7292973e-07,2.0104832e-07,1.2672838e-07,7.3489105e-07,2.5786244e-06,1.03967224e-07,3.1889167e-06,2.3483409e-08,1.344885e-06,5.289969e-08,3.602184e-05,1.0889309e-08,2.3016433e-07,8.6502683e-07,1.0403096e-06,2.6305866e-06,3.795615e-07,4.544247e-07,5.7382845e-09,3.0820445e-06,4.1457918e-07,1.3252169e-06,8.761851e-08,2.2193249e-06,5.9919603e-06,9.561251e-07,9.739719e-07,1.041681e-07,1.4406785e-06,1.2406332e-06,3.162224e-06,1.9765039e-06,5.7869123e-08,2.0537831e-08,6.971239e-07,2.5463606e-07,4.2118436e-06,2.3116391e-07,0.00020585798,5.230708e-06,7.628297e-05,2.263533e-06,1.8453525e-07,8.096062e-05,3.5668187e-08,1.6770725e-06,3.2199821e-07,5.8451928e-09,6.3080306e-06,3.477949e-06,1.865375e-07,4.2852545e-08,1.2543072e-06,4.26102e-06,4.4452494e-07,0.0003609125,8.079239e-07,0.006169547,9.759932e-07,3.665724e-07,8.17094e-06,2.8220245e-06,7.8922795e-07
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0165.jpg,0,airport_inside,0,airport_inside,59,subway,23,elevator,True,0.66962856,7.1670256e-05,6.3194755e-05,2.189228e-05,0.0005806362,6.5703876e-05,4.5772713e-06,2.552807e-05,0.00149894,7.026161e-06,0.00045953575,1.2917117e-06,0.0001854742,2.3834842e-05,0.0012258986,2.316877e-05,4.380505e-05,5.9080867e-05,8.77903e-05,0.007792631,9.3739516e-05,7.153232e-05,3.598617e-07,0.1032067,5.4612945e-05,2.9214927e-05,3.1515265e-05,0.0014134032,9.4669536e-05,2.2966775e-05,0.0005843448,6.887034e-05,0.00024718375,0.00033619007,0.0064624012,0.00016752873,9.483576e-06,1.1442589e-06,0.00012406867,6.6639856e-05,2.3840752e-05,7.3606852e-06,0.0037144509,0.013883232,0.00065597094,0.00022724297,0.0002099935,0.009396982,3.54099e-06,0.00011957243,4.3614047e-05,5.0409276e-06,0.000114078975,0.008733694,2.2865719e-05,3.8592157e-06,0.00013490151,0.00037086155,0.0001562326,0.14634258,6.927955e-05,0.008600029,0.00027339722,0.00029764345,0.010622231,0.0009093265,0.00010120938
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0275.jpg,0,airport_inside,0,airport_inside,61,trainstation,44,mall,True,0.9964958,3.2134847e-07,1.1423756e-06,2.1250696e-07,4.5458074e-07,1.5800553e-07,4.965117e-08,6.265244e-07,2.0526104e-06,9.359893e-08,3.6990175e-06,3.2107323e-08,6.9426426e-07,2.5550776e-08,1.8644805e-05,9.323397e-09,4.4314592e-07,5.2291296e-07,7.9413996e-07,2.2278623e-06,4.006224e-07,8.2780923e-07,3.1037721e-09,1.7816286e-06,9.1400074e-07,1.1843557e-06,4.958218e-08,1.0452201e-06,2.1256099e-06,1.0392425e-06,5.858414e-07,1.1431619e-07,1.5242828e-06,1.0246812e-06,7.028434e-07,1.3755626e-06,9.3572154e-08,9.153605e-09,3.1967892e-07,2.4802205e-07,1.8927791e-06,8.3955165e-08,0.0001907106,3.8205594e-06,0.00021969588,8.603275e-07,2.3625073e-07,8.473376e-05,4.899649e-08,6.048624e-07,9.475789e-08,2.6843752e-09,1.7518505e-06,2.212461e-06,2.1945473e-07,1.817553e-08,1.4220809e-06,5.007749e-06,1.3692272e-07,6.683319e-05,1.7026575e-06,0.0028614,7.319575e-07,3.5891156e-07,1.0131147e-05,1.4308064e-06,4.892909e-07
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0290.jpg,0,airport_inside,35,jewelleryshop,31,hairsalon,21,dentaloffice,False,0.0043218033,0.0010127955,6.0990474e-06,0.00095647527,0.0075052734,0.00081508566,0.00050903636,0.0008512261,0.000406521,2.3005055e-05,0.00062516844,6.11251e-06,7.388175e-05,1.5092984e-05,3.643674e-05,2.677816e-05,0.004744499,0.00013737424,5.3567583e-05,3.0207293e-05,0.0037962978,0.043189622,5.5977293e-06,0.0012599926,0.00043608175,0.0010597217,4.606888e-05,0.0014991234,8.5877946e-05,7.35331e-05,0.00037832197,0.050454985,0.0016831518,0.0005502652,0.0009980411,0.77012223,7.819272e-06,2.9496961e-05,0.014475765,0.0029178709,1.4749712e-05,0.0008487165,0.00031571664,0.0013511303,0.009134314,3.8853494e-05,0.00018547072,0.0022662547,6.0289833e-05,0.0006845158,0.0052634645,8.213414e-06,0.00016515971,0.0029360147,0.00044039483,7.759817e-05,0.024385178,0.00018186083,0.00039026645,0.0012232384,0.0042656963,0.00018421806,0.0015028854,0.0016745124,0.026403854,0.0006101078,0.00016117326
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0306.jpg,0,airport_inside,0,airport_inside,61,trainstation,42,lobby,True,0.99899834,4.056906e-07,2.1436342e-06,1.2542301e-07,1.2182302e-06,1.3353223e-07,1.8222853e-07,3.5082752e-07,6.1005453e-06,3.3227447e-08,1.4302443e-06,6.796096e-08,3.2232882e-07,7.494694e-08,1.4082e-05,8.217032e-09,2.45683e-07,5.2270656e-07,2.4855152e-07,1.5775153e-05,4.0950232e-07,2.4309143e-06,1.4283509e-08,1.4950315e-06,1.4889018e-06,3.5126693e-06,7.787632e-08,2.0159523e-06,1.6326303e-06,1.2750759e-06,1.1054769e-06,1.1031453e-06,3.3713552e-06,5.6346184e-06,3.4526413e-06,1.6829333e-06,1.038806e-07,8.572995e-09,2.0329179e-07,3.1224974e-07,8.853461e-07,1.0208403e-06,0.0002765893,1.0880855e-05,6.640056e-05,1.2668241e-06,7.8520395e-07,1.1926327e-05,8.988968e-08,1.3436158e-06,1.5846427e-07,4.0054258e-09,1.9077154e-06,2.647338e-06,3.7514593e-07,9.670182e-09,1.8470403e-06,2.0485584e-06,3.0751258e-07,3.881126e-05,8.718329e-07,0.0003105924,1.1467899e-06,6.6745866e-07,0.00019218768,1.4772081e-06,3.4673428e-07
