图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,airport_inside-预测置信度,artstudio-预测置信度,auditorium-预测置信度,bakery-预测置信度,bar-预测置信度,bathroom-预测置信度,bedroom-预测置信度,bookstore-预测置信度,bowling-预测置信度,buffet-预测置信度,casino-预测置信度,children_room-预测置信度,church_inside-预测置信度,classroom-预测置信度,cloister-预测置信度,closet-预测置信度,clothingstore-预测置信度,computerroom-预测置信度,concert_hall-预测置信度,corridor-预测置信度,deli-预测置信度,dentaloffice-预测置信度,dining_room-预测置信度,elevator-预测置信度,fastfood_restaurant-预测置信度,florist-预测置信度,gameroom-预测置信度,garage-预测置信度,greenhouse-预测置信度,grocerystore-预测置信度,gym-预测置信度,hairsalon-预测置信度,hospitalroom-预测置信度,inside_bus-预测置信度,inside_subway-预测置信度,jewelleryshop-预测置信度,kindergarden-预测置信度,kitchen-预测置信度,laboratorywet-预测置信度,laundromat-预测置信度,library-预测置信度,livingroom-预测置信度,lobby-预测置信度,locker_room-预测置信度,mall-预测置信度,meeting_room-预测置信度,movietheater-预测置信度,museum-预测置信度,nursery-预测置信度,office-预测置信度,operating_room-预测置信度,pantry-预测置信度,poolinside-预测置信度,prisoncell-预测置信度,restaurant-预测置信度,restaurant_kitchen-预测置信度,shoeshop-预测置信度,stairscase-预测置信度,studiomusic-预测置信度,subway-预测置信度,toystore-预测置信度,trainstation-预测置信度,tv_studio-预测置信度,videostore-预测置信度,waitingroom-预测置信度,warehouse-预测置信度,winecellar-预测置信度
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0044.jpg,0,airport_inside,12,church_inside,44,mall,42,lobby,False,0.009777338,0.00090745615,0.0045202253,0.0008438171,0.0033062287,0.000101481026,0.00024501083,0.0024020076,0.000159436,8.19354e-05,0.0050104004,0.0017269502,0.6424815,0.0001090629,0.001449864,1.8233175e-05,0.00017832161,7.748112e-07,0.029711932,0.0018345441,0.0010520072,2.0928524e-06,0.0040965537,6.946715e-05,0.0021260506,0.0009287257,0.0025926942,0.003893077,0.0034899346,0.012099243,2.8621114e-05,5.668019e-05,1.2972362e-05,0.0004316276,0.00027378407,0.005018633,0.00068237167,0.0017503648,3.6720146e-05,0.00016936092,0.002671467,0.0006212783,0.07816611,0.00031285433,0.10195752,9.858952e-05,0.00024446094,0.012794594,1.5972233e-05,2.0089401e-05,6.483349e-05,8.29577e-05,0.011280407,0.00042645462,0.004259153,0.0014597645,0.0007601814,0.0033036585,0.0006237753,0.002361561,0.0047753523,0.0064728344,0.00042894454,0.0031429173,6.374525e-05,0.013219632,0.0066933963
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0062.jpg,0,airport_inside,0,airport_inside,53,prisoncell,61,trainstation,True,0.7453719,0.0002221783,0.00075112504,0.0003680264,0.003927828,3.8504666e-05,2.9590396e-05,0.00095108344,0.00039674836,7.170775e-05,0.00011467765,1.049981e-05,0.0041593704,0.00028917482,0.0014699037,7.5135213e-06,0.00037044374,0.00022963139,0.0008129165,0.00018454656,0.00044220165,6.2886065e-05,0.00089607475,0.0027897158,0.00012103991,5.8288653e-05,1.412035e-05,0.00011156612,0.0025883496,0.00091163267,0.0029847475,0.00025238,5.025692e-05,0.00017451753,0.0024293067,0.0038007037,2.5387462e-05,0.00015164513,0.00067917735,0.00017562362,0.00021508132,0.0004757075,0.0015496277,0.0013148704,0.0055559757,0.00060721434,4.9799237e-05,0.01964506,2.2133943e-05,0.00024671003,0.00017077326,0.00045208546,0.013313578,0.09901707,0.00024066701,0.0009048649,0.018749049,0.0005259371,0.00039211658,0.004677224,0.00019081772,0.039143473,0.0016425226,0.0011732485,0.00012590781,0.010235242,0.0008660481
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0088.jpg,0,airport_inside,8,bowling,0,airport_inside,43,locker_room,True,0.15916091,0.0015670864,0.003958427,0.00017589601,0.0012466325,1.3381296e-05,0.00027050203,0.012600573,0.19926481,0.00044805644,0.001858051,0.00015892062,0.000116004,0.0018369909,4.639018e-05,0.0006939882,0.0010046195,0.00080114475,0.00068133377,0.0015840918,0.0018864725,0.00012622474,5.747033e-05,0.010322806,0.0010385592,3.7431408e-05,0.0049118083,0.007896005,0.003950155,0.0020293738,0.089299604,0.0017015826,0.0022050913,0.031841684,0.028053563,0.0041254875,0.00031549265,1.0657965e-05,0.0008896842,0.0013876746,0.0025435218,3.6282327e-05,0.0006086136,0.09823604,0.0017932318,0.009385175,0.002952613,0.011023932,2.9256946e-05,0.00027536607,0.001001176,0.00017936064,0.028960522,0.0157123,5.811938e-05,0.00034719452,0.007851028,0.0011431548,0.017754486,0.0703511,0.0026435053,0.046337232,0.06276641,0.013126792,0.0059788474,0.019126328,0.00020370222
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0095.jpg,0,airport_inside,0,airport_inside,33,inside_bus,59,subway,True,0.31454578,0.0004461044,0.00092767156,0.0004155981,0.0005149184,7.2397386e-05,0.00034340107,0.002705587,0.041136865,0.000124416,0.00046430668,0.0019485169,0.00025763322,3.13113e-05,0.010523166,0.0029991905,0.00043681095,0.00032292694,0.0005459315,0.0036873526,0.001661692,0.00034282843,0.00016880022,0.0036802667,0.0011397037,0.0006340772,0.00015349367,0.0005328394,0.00041027667,0.00054405653,0.00018962655,8.348112e-05,2.6309643e-05,0.19033453,0.03225513,0.022362899,9.0607704e-05,8.418543e-06,0.00018839038,9.861211e-05,0.0008877604,0.00013359197,0.0040464792,0.02142964,0.015175969,0.005197336,0.00069899554,0.0056879423,0.00020783959,0.00011466548,7.609507e-05,0.00019870396,0.021016074,0.003482023,0.00046006884,0.0012651008,0.006398059,0.0029110238,6.8305955e-05,0.1281871,0.0016557298,0.09568014,0.022209331,0.020442544,0.0009948805,0.0037974874,0.00022120064
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0140.jpg,0,airport_inside,61,trainstation,0,airport_inside,44,mall,True,0.1663996,7.859266e-05,4.7581205e-05,7.308444e-06,0.00010560016,9.33973e-06,5.540926e-06,1.7358456e-05,6.486372e-05,5.3264407e-06,2.4685978e-05,1.851912e-05,0.00013534253,1.3637054e-05,5.9896724e-06,4.706839e-06,3.7854235e-05,5.4060806e-06,4.3992826e-05,5.1623865e-06,1.40074435e-05,1.33734175e-05,2.1075164e-05,4.023808e-06,1.5343816e-05,4.395741e-06,7.322219e-05,0.0024834082,0.0049126674,0.0012666733,0.0010469822,2.6555866e-05,6.663676e-05,0.0017819375,0.006499227,0.00021305592,8.269588e-06,2.0014895e-05,0.0009676047,5.252809e-05,8.734896e-05,2.5422603e-06,0.00036224668,5.30754e-05,0.12413099,3.1605705e-06,2.2749848e-06,0.0026280521,5.5100572e-06,6.536519e-06,0.00043268737,2.5062676e-05,0.01544332,0.00020515325,1.8097166e-05,0.0018287263,8.0248996e-05,2.239203e-05,9.4708135e-05,0.002918965,3.5785706e-05,0.6006849,0.00014407879,3.8443348e-05,1.3782515e-06,0.06411947,9.742102e-05
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0152.jpg,0,airport_inside,0,airport_inside,59,subway,61,trainstation,True,0.5410965,1.3454833e-05,0.002041043,0.00012066098,1.3985424e-05,6.425213e-05,1.403403e-05,3.72103e-05,0.00066193263,2.1160156e-05,0.000103993254,3.235112e-06,0.0003337029,4.039486e-05,7.5111835e-05,2.6218581e-06,1.8415559e-06,8.274493e-05,0.0023340138,5.0746105e-05,0.00020955032,9.222048e-05,8.214686e-06,0.002903705,1.5449083e-05,7.988887e-06,7.3616516e-06,0.001689558,0.010149844,0.00064253266,5.6360615e-05,7.630206e-06,0.00059926056,0.0023424618,0.006552784,0.00065205264,7.238734e-06,2.0635849e-05,0.00026475347,0.003771226,0.00013376208,6.682519e-06,0.00013441258,0.002733982,0.011356858,0.000117935924,0.00013541835,0.0003958393,2.8576718e-05,1.2322382e-05,0.000333394,0.00012049241,0.10409891,0.004762773,1.4904964e-05,0.001963963,8.571139e-05,0.00039905467,0.00029879576,0.17227581,6.8166464e-06,0.11913739,9.916928e-05,0.00026211332,1.1917127e-05,0.0037869215,0.00017272007
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0165.jpg,0,airport_inside,0,airport_inside,59,subway,8,bowling,True,0.7362123,0.0001397537,0.000470669,0.00029040553,0.0065885796,4.0129694e-06,4.0672316e-05,0.00080790615,0.06132368,1.5838796e-06,0.00062531687,3.5931207e-05,0.00019366684,0.0007573777,0.0007249494,0.00012086834,0.00019139558,0.00031598768,6.458513e-05,0.0009712466,0.00031811968,2.4002022e-05,0.00015712646,0.0012456195,0.0040510353,4.5349084e-06,9.617166e-05,7.969733e-05,1.1004269e-05,0.00042018437,0.0049422286,0.00040245632,0.000161863,0.0029897904,0.0017882145,0.003463293,1.7220034e-05,2.9811818e-06,0.00016159448,0.00027523402,0.000516637,1.5081717e-05,0.00031246632,0.005691406,0.0008546619,0.0013552946,0.0015121856,0.032100696,2.5968862e-05,7.383589e-05,4.9180428e-05,4.4216755e-05,0.0010880673,0.008022496,0.0004076907,0.00018174708,0.0016571404,0.00020931194,0.00016056922,0.06910078,0.00018478566,0.03692196,0.0028455306,0.0015182764,0.000952381,0.0026567033,0.0010475492
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0275.jpg,0,airport_inside,0,airport_inside,52,poolinside,44,mall,True,0.26889464,2.1048784e-06,0.033097435,1.145767e-05,2.7734532e-05,8.13034e-06,2.83505e-06,2.2479041e-06,0.0025036214,3.5059716e-06,0.00014641564,3.810152e-06,0.012072051,7.3992014e-06,0.0002857196,1.7527893e-06,1.743993e-05,5.16647e-06,0.05330054,1.30593635e-05,1.981026e-05,5.753545e-07,1.2935153e-05,8.223816e-06,2.2162217e-06,1.4223473e-05,8.046573e-07,8.4173575e-05,0.123165414,0.00018488876,1.212096e-06,3.394198e-06,2.823047e-06,0.00039148921,3.0647232e-05,0.00044974592,2.6557682e-06,5.6575445e-06,0.000103185535,0.00019169222,5.3829667e-06,6.4191277e-06,0.0010032834,0.00022727929,0.16785078,9.3979994e-05,0.0019151635,0.0006907738,8.671796e-06,2.0343302e-06,4.038702e-06,4.597817e-05,0.22903715,7.812547e-05,7.0694805e-05,9.278545e-05,0.0002443818,0.00011140823,1.5694643e-05,0.022670373,2.9137644e-05,0.07884528,8.2846935e-05,0.0002275174,6.1564265e-07,0.0013387762,0.00021865992
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0290.jpg,0,airport_inside,52,poolinside,33,inside_bus,50,operating_room,False,0.01659205,0.020446306,0.0012139743,0.005252706,0.0012064384,0.000458709,0.0018181688,0.0007508033,0.063905634,0.00064874755,0.007584371,0.0006528317,5.3052012e-05,0.0005482527,0.00020891809,0.001890381,0.0059051933,0.0025986629,0.00015269882,0.0001611502,0.0009360121,0.024807787,9.846462e-05,0.00012747166,0.00011878448,0.0024084514,0.00020024524,0.00386238,0.00090936536,0.0015156775,0.0015126849,0.00025231834,0.009707348,0.09420087,0.0030933905,0.0006603712,0.00044070213,0.00012165937,0.0662079,0.008067581,0.00013873758,0.0009033963,0.00042348803,0.002070683,0.0042533167,0.029633677,0.001387524,0.0005045214,0.00035435535,0.0038223416,0.079860546,0.00061781454,0.41938996,0.0036231799,0.007517473,0.003009739,0.003358031,0.0017370145,0.0012436955,0.0006479598,0.0022135966,0.00043471195,0.031577997,0.0023964217,0.0009024568,0.045465104,0.0012136855
<DATA_ROOT>/dataset/test/airport_inside/airport_inside_0306.jpg,0,airport_inside,0,airport_inside,34,inside_subway,52,poolinside,True,0.5572245,5.9862356e-05,0.002343309,9.840906e-06,0.0005445661,2.7187243e-05,0.00023062403,0.0002907983,0.00042614987,5.5235843e-05,0.0006154809,0.0009071209,0.0011525843,0.0015162829,0.0032068286,6.632844e-06,0.00012649882,0.00029808644,0.00039209638,0.00016125577,0.00024243156,0.014672617,0.0018008228,0.0003619575,0.00071202294,0.0006202396,0.006137038,0.00067854737,0.0043043923,0.0017971008,0.02831223,0.006243761,0.00010835031,0.018360231,0.08214694,0.0030226335,0.0015194755,0.00017593903,0.0010086866,0.0013320849,0.0025479489,0.0002996758,0.007982458,0.002843417,0.058407515,0.0003204415,0.00021030362,0.0042875293,0.002770709,0.0004856255,0.00049846445,0.000324344,0.06681891,0.030500408,0.001581546,0.0002658946,0.001738427,0.03464029,0.00036886564,0.0057891114,0.0009881274,0.007802447,0.0014508204,0.006417463,0.013422536,0.0037529347,0.000331407
