图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Bedroom-预测置信度,Coast-预测置信度,Forest-预测置信度,Highway-预测置信度,Industrial-预测置信度,InsideCity-预测置信度,Kitchen-预测置信度,LivingRoom-预测置信度,Mountain-预测置信度,Office-预测置信度,OpenCountry-预测置信度,Store-预测置信度,Street-预测置信度,Suburb-预测置信度,TallBuilding-预测置信度
<DATA_ROOT>/data15/test/Bedroom/image_0191.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,5,InsideCity,True,0.97302735,0.00014154088,8.269718e-05,1.4207107e-05,3.7569228e-06,0.0014367998,0.0013369145,0.022704072,6.9581943e-06,0.00068450737,8.240038e-05,0.00023661448,1.3214196e-05,0.00013024393,9.8650075e-05
<DATA_ROOT>/data15/test/Bedroom/image_0026.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,11,Store,True,0.9947069,0.00014989502,5.764228e-05,2.7432013e-06,4.7682242e-05,8.1573344e-05,0.00051482045,0.0035496026,1.8658616e-06,6.473224e-05,3.673819e-05,0.0006932226,5.5253818e-06,6.4755826e-05,2.2207867e-05
<DATA_ROOT>/data15/test/Bedroom/image_0033.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,5,InsideCity,True,0.99570113,0.0002882239,0.00018792112,1.8036377e-05,2.1935544e-05,0.00058342784,0.0005749887,0.0015634197,1.4198626e-05,0.00019686943,4.663558e-05,0.00029946375,3.9466853e-05,0.00039702552,6.711413e-05
<DATA_ROOT>/data15/test/Bedroom/image_0153.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,5,InsideCity,True,0.9893272,0.00024013438,8.00082e-05,2.1669406e-05,3.2561446e-05,0.0012415197,0.00028711229,0.007385991,4.8400207e-06,0.00040703034,0.00013015278,0.0003209733,5.3846008e-05,0.00043646828,3.0472038e-05
<DATA_ROOT>/data15/test/Bedroom/image_0192.jpg,0,Bedroom,0,Bedroom,11,Store,7,LivingRoom,True,0.99667263,4.2499272e-05,4.6854086e-05,2.8749218e-06,4.407995e-05,5.55687e-05,0.00011575438,0.0013494659,4.8335124e-07,4.9166294e-05,2.2926899e-05,0.0015747603,2.9405737e-06,1.3081293e-05,6.8097274e-06
<DATA_ROOT>/data15/test/Bedroom/image_0019.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,2,Forest,True,0.9838868,0.0007443348,0.002148249,3.889887e-05,0.00022179037,0.0009435962,0.0015416783,0.007824915,6.450609e-05,0.0009820891,0.00030235288,0.00045292205,0.00014205363,0.00050753605,0.00019837033
<DATA_ROOT>/data15/test/Bedroom/image_0030.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.8307398,0.00038266467,0.0003127188,1.3924782e-05,0.0004456965,0.0008877184,0.024826415,0.12662503,6.963649e-06,0.0019349727,0.00010347452,0.012992087,0.0001392135,0.0004340884,0.00015516162
<DATA_ROOT>/data15/test/Bedroom/image_0024.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,11,Store,True,0.98302114,0.00053058565,0.0003653293,1.4302577e-05,8.410807e-05,7.4869575e-05,0.00073180674,0.010305108,1.3861437e-05,0.00012509068,9.11935e-05,0.0043083704,1.1406707e-05,0.00030101533,2.184094e-05
<DATA_ROOT>/data15/test/Bedroom/image_0140.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,5,InsideCity,True,0.889824,0.00012721171,0.0001680848,1.8161625e-05,1.5269372e-05,0.010674578,0.0015295753,0.095832646,3.1213822e-06,0.0008577342,0.00033193023,0.00042672662,2.4629924e-05,0.00011396313,5.2439213e-05
<DATA_ROOT>/data15/test/Bedroom/image_0168.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,2,Forest,True,0.981757,0.00041852414,0.0023153792,2.2708295e-05,2.2734948e-05,0.00044327806,0.00016427446,0.013960967,5.7153742e-05,0.00029140612,0.00030525355,8.6426335e-05,3.865057e-06,0.00010786275,4.3186737e-05
