图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Bedroom-预测置信度,Coast-预测置信度,Forest-预测置信度,Highway-预测置信度,Industrial-预测置信度,InsideCity-预测置信度,Kitchen-预测置信度,LivingRoom-预测置信度,Mountain-预测置信度,Office-预测置信度,OpenCountry-预测置信度,Store-预测置信度,Street-预测置信度,Suburb-预测置信度,TallBuilding-预测置信度
<DATA_ROOT>/data15/test/Bedroom/image_0191.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.99889994,0.00018888766,2.885188e-06,8.333661e-06,1.6960797e-05,1.4748955e-05,6.261229e-05,0.0007129294,2.901324e-06,1.1465113e-05,1.4459899e-06,3.7896825e-05,1.4726713e-06,2.0724478e-05,1.6858814e-05
<DATA_ROOT>/data15/test/Bedroom/image_0026.jpg,0,Bedroom,0,Bedroom,11,Store,1,Coast,True,0.99944526,0.00014079228,2.700193e-06,3.886654e-06,1.1141681e-05,1.287196e-06,4.221002e-05,0.0001401236,1.6872932e-06,3.2522933e-06,1.4425923e-06,0.00017514965,2.4374026e-06,2.273744e-05,5.9789736e-06
<DATA_ROOT>/data15/test/Bedroom/image_0033.jpg,0,Bedroom,0,Bedroom,1,Coast,11,Store,True,0.99983394,6.709264e-05,3.0231147e-06,6.034285e-06,8.736551e-06,9.403091e-07,6.4287333e-06,2.4053748e-05,2.567941e-06,1.3248425e-06,9.341329e-07,3.535062e-05,1.2755719e-06,4.8552365e-06,3.3727274e-06
<DATA_ROOT>/data15/test/Bedroom/image_0153.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.9996037,0.00016457777,5.0870335e-06,7.987838e-06,1.5275393e-05,2.5448744e-06,2.085789e-05,9.2218914e-05,3.3266647e-06,2.8096938e-06,2.959714e-06,4.4992714e-05,2.5554536e-06,2.4539408e-05,6.7638975e-06
<DATA_ROOT>/data15/test/Bedroom/image_0192.jpg,0,Bedroom,0,Bedroom,11,Store,7,LivingRoom,True,0.99732506,0.0001356459,3.2856856e-06,4.181101e-06,3.2786822e-05,2.4645474e-06,0.0003778423,0.0010046185,1.4794938e-06,1.2865317e-05,1.0807642e-06,0.0010550163,1.5165417e-06,2.654469e-05,1.5615835e-05
<DATA_ROOT>/data15/test/Bedroom/image_0019.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.998765,0.00026993,0.00025002038,8.8079305e-06,4.5350866e-05,6.8542086e-06,6.598676e-05,0.00038885864,7.778964e-06,1.565372e-05,1.283092e-05,6.0686976e-05,4.533359e-06,7.5089214e-05,2.266349e-05
<DATA_ROOT>/data15/test/Bedroom/image_0030.jpg,0,Bedroom,7,LivingRoom,0,Bedroom,6,Kitchen,True,0.17908983,0.00061337854,1.1014227e-05,6.50995e-06,0.00022621774,5.1913656e-05,0.026805088,0.786343,9.399223e-06,0.00042305063,1.5123448e-05,0.0043730657,1.0048117e-05,0.0019069049,0.00011549401
<DATA_ROOT>/data15/test/Bedroom/image_0024.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,11,Store,True,0.9989329,0.00017892609,4.658474e-06,6.8790296e-06,1.3217809e-05,8.822396e-07,8.4765554e-05,0.00043210707,2.281313e-06,6.926585e-06,2.3339032e-06,0.0003000217,2.9599234e-06,2.587206e-05,5.3307085e-06
<DATA_ROOT>/data15/test/Bedroom/image_0140.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.99820733,0.00014188034,3.3947247e-06,3.8646417e-06,9.449389e-06,7.698361e-06,9.277874e-05,0.0014348387,3.270733e-06,6.9387243e-06,1.4609095e-06,3.9134968e-05,1.0407367e-06,3.5334462e-05,1.1648847e-05
<DATA_ROOT>/data15/test/Bedroom/image_0168.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.9990018,0.00018823362,4.8417693e-05,7.0791434e-06,9.308413e-06,2.5798042e-06,2.2803339e-05,0.00062986696,6.853232e-06,3.956984e-06,6.598978e-06,2.4652949e-05,8.937681e-07,3.409301e-05,1.28089705e-05
<DATA_ROOT>/data15/test/Bedroom/image_0020.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.99938715,0.00025085369,3.1717805e-06,1.5467085e-05,2.225222e-05,1.0019765e-05,5.4042193e-05,0.00012566193,4.825671e-06,6.686912e-06,1.1672669e-06,6.719351e-05,2.2335296e-06,1.8762317e-05,3.0329904e-05
<DATA_ROOT>/data15/test/Bedroom/image_0034.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.9987212,0.00021430007,3.4103446e-06,5.5009605e-06,1.3240314e-05,1.4058954e-06,3.2403634e-05,0.0009362064,2.442098e-06,4.888691e-06,1.8078173e-06,3.1397274e-05,6.2132403e-07,2.5294186e-05,5.8176797e-06
<DATA_ROOT>/data15/test/Bedroom/image_0008.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.9997508,8.265349e-05,2.5610045e-06,5.1660304e-06,9.5934565e-06,6.796077e-07,1.3132673e-05,7.857677e-05,2.0010739e-06,1.8183985e-06,9.261087e-07,3.6531415e-05,1.0115672e-06,1.1877944e-05,2.8443956e-06
<DATA_ROOT>/data15/test/Bedroom/image_0021.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.999308,0.00015488097,1.8658492e-06,3.467652e-06,8.508215e-06,2.8083512e-06,2.9344845e-05,0.00041697436,1.4768318e-06,2.8573572e-06,1.2945071e-06,3.3801814e-05,7.2473995e-07,2.7930266e-05,6.251717e-06
<DATA_ROOT>/data15/test/Bedroom/image_0182.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.99976665,8.026105e-05,2.8352972e-06,6.40754e-06,8.829133e-06,2.6467274e-06,1.6323136e-05,6.7950445e-05,2.741996e-06,1.4407048e-06,1.1145322e-06,2.9365763e-05,9.95976e-07,6.1018845e-06,6.3827783e-06
<DATA_ROOT>/data15/test/Bedroom/image_0196.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.99915063,0.0001742448,5.4331445e-06,9.48701e-06,1.8991806e-05,7.259099e-06,4.6527868e-05,0.0005019287,3.9482848e-06,6.0140346e-06,2.2479408e-06,3.7840022e-05,1.7005007e-06,1.9808147e-05,1.4096187e-05
<DATA_ROOT>/data15/test/Bedroom/image_0141.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.99953675,0.00021645469,2.7422702e-06,1.2242135e-05,1.15755975e-05,2.1249066e-06,2.2019773e-05,0.00010799573,2.1291908e-06,3.642361e-06,9.638372e-07,5.690649e-05,1.4071187e-06,1.4138774e-05,8.936811e-06
<DATA_ROOT>/data15/test/Bedroom/image_0157.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.9992161,5.414653e-05,2.5047589e-06,4.5372276e-06,1.3349905e-05,5.0310546e-06,3.549987e-05,0.0005931283,2.2852962e-06,2.5938696e-05,9.275742e-07,2.8690987e-05,5.8040797e-07,9.971611e-06,7.309022e-06
<DATA_ROOT>/data15/test/Bedroom/image_0180.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.9988851,0.00015675988,4.4899716e-06,7.4717586e-06,1.3562705e-05,3.8282737e-06,2.3867844e-05,0.0008353534,6.791199e-06,5.9968143e-06,2.0593752e-06,3.645887e-05,6.84649e-07,9.50305e-06,8.018137e-06
<DATA_ROOT>/data15/test/Bedroom/image_0209.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.9997235,9.308073e-05,3.899039e-06,6.3957978e-06,8.398688e-06,1.1523151e-06,1.3513047e-05,6.874308e-05,3.6158494e-06,1.8305335e-06,1.4524915e-06,5.7721216e-05,1.4740303e-06,1.1002869e-05,4.3687405e-06
<DATA_ROOT>/data15/test/Bedroom/image_0208.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.99973935,8.2955936e-05,1.5981699e-06,4.092922e-06,5.9939916e-06,1.1182759e-06,4.2232183e-05,6.710025e-05,1.4012379e-06,3.2220587e-06,5.67131e-07,3.163014e-05,7.8241015e-07,1.3825753e-05,4.066536e-06
<DATA_ROOT>/data15/test/Bedroom/image_0195.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.99643826,0.00018470481,5.714839e-06,6.8364934e-06,1.5980137e-05,5.916052e-06,9.125536e-05,0.0030715722,2.872421e-06,7.0255255e-06,2.7746785e-06,4.527595e-05,1.4845949e-06,0.00010711182,1.3176329e-05
<DATA_ROOT>/data15/test/Bedroom/image_0156.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.9995882,0.00014332509,3.867523e-06,1.0360299e-05,1.607137e-05,2.8047402e-06,1.5753278e-05,0.00014720301,3.1385669e-06,3.171039e-06,2.2979464e-06,5.0884126e-05,9.908164e-07,7.1327563e-06,4.854404e-06
<DATA_ROOT>/data15/test/Bedroom/image_0142.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.9955473,0.00011054965,2.1276064e-06,2.9705027e-06,9.618299e-06,4.3351665e-06,6.5698565e-05,0.004163215,2.6300208e-06,6.9412927e-06,1.6714386e-06,3.302416e-05,6.8546e-07,3.3982375e-05,1.52334405e-05
<DATA_ROOT>/data15/test/Bedroom/image_0119.jpg,0,Bedroom,0,Bedroom,1,Coast,11,Store,True,0.9995708,0.00015984858,6.5792287e-06,8.45249e-06,1.1188016e-05,2.2315426e-06,1.8093078e-05,7.781858e-05,2.733134e-06,2.07387e-06,2.4362864e-06,0.000105723004,2.228818e-06,2.3255734e-05,6.526821e-06
<DATA_ROOT>/data15/test/Bedroom/image_0131.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.999255,0.00018348916,1.042731e-05,7.1911018e-06,1.4625873e-05,5.954996e-06,4.5901917e-05,0.0003403182,3.3208773e-06,3.820951e-06,3.1343477e-06,3.134762e-05,2.0180864e-06,7.481476e-05,1.8507464e-05
<DATA_ROOT>/data15/test/Bedroom/image_0092.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.99902,0.00013663189,4.789454e-06,3.8139872e-06,7.0290193e-06,6.712845e-06,4.0292514e-05,0.0007234191,3.2487492e-06,2.0960704e-06,2.525295e-06,1.7969027e-05,7.0361114e-07,2.2141354e-05,8.580342e-06
<DATA_ROOT>/data15/test/Bedroom/image_0086.jpg,0,Bedroom,0,Bedroom,1,Coast,11,Store,True,0.99959284,0.00021744095,3.165464e-06,1.0898903e-05,1.8503659e-05,2.0743016e-06,1.7820847e-05,4.1572133e-05,4.0165546e-06,3.2403268e-06,2.3361245e-06,6.0449504e-05,1.1062319e-06,1.8255778e-05,6.387453e-06
<DATA_ROOT>/data15/test/Bedroom/image_0087.jpg,0,Bedroom,0,Bedroom,1,Coast,7,LivingRoom,True,0.99956614,0.00017637677,4.6718146e-06,1.0019687e-05,1.2544823e-05,1.4283657e-06,1.2380877e-05,0.000114854425,3.1889283e-06,2.3128969e-06,1.9424976e-06,7.3692834e-05,2.1532187e-06,1.27262e-05,5.5390565e-06
<DATA_ROOT>/data15/test/Bedroom/image_0050.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,1,Coast,True,0.99943143,0.00016277851,2.5302772e-06,7.016186e-06,2.2430779e-05,8.593493e-06,3.21755e-05,0.00023534764,5.966087e-06,6.5442714e-06,9.959356e-07,3.6855912e-05,1.6644921e-06,2.6945134e-05,1.8751305e-05
<DATA_ROOT>/data15/test/Bedroom/image_0130.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,11,Store,True,0.99959975,8.497111e-05,3.3826307e-06,4.570331e-06,1.01039495e-05,2.7165897e-06,2.0538118e-05,0.00016065313,2.5126958e-06,4.57279e-06,9.928616e-07,8.668669e-05,1.2039754e-06,1.1712316e-05,5.597743e-06
