图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,Bedroom-预测置信度,Coast-预测置信度,Forest-预测置信度,Highway-预测置信度,Industrial-预测置信度,InsideCity-预测置信度,Kitchen-预测置信度,LivingRoom-预测置信度,Mountain-预测置信度,Office-预测置信度,OpenCountry-预测置信度,Store-预测置信度,Street-预测置信度,Suburb-预测置信度,TallBuilding-预测置信度
<DATA_ROOT>/data15/test/Bedroom/image_0003.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.9227549,3.27715e-05,2.2287712e-05,3.148696e-05,5.583761e-05,3.8994916e-05,0.004438473,0.070109814,2.1243264e-05,0.0017214168,0.0003370263,0.00015818173,6.581274e-05,6.811368e-05,0.00014363929
<DATA_ROOT>/data15/test/Bedroom/image_0004.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.9792885,6.280381e-05,1.1734287e-05,9.0210946e-05,5.4772765e-05,2.7030319e-05,0.005953361,0.012512033,1.6377995e-05,0.0014037066,0.00040900733,4.859489e-05,4.937281e-05,2.729878e-05,4.5203287e-05
<DATA_ROOT>/data15/test/Bedroom/image_0006.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.7167299,2.1220849e-05,7.856482e-05,7.620983e-05,3.657341e-05,0.0001977926,0.0017686825,0.2798272,1.1212e-05,0.0006459501,0.00011345824,0.0002571553,7.375866e-05,0.000113639835,4.8811e-05
<DATA_ROOT>/data15/test/Bedroom/image_0007.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.7887663,9.300525e-05,3.0954674e-05,4.622797e-05,0.00017542487,0.0014642912,0.010108747,0.19419004,6.267948e-05,0.0010959137,0.00024178429,0.0011191231,0.00020570988,2.04546e-05,0.002379165
<DATA_ROOT>/data15/test/Bedroom/image_0008.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,11,Store,True,0.9452755,1.5005561e-05,1.1535761e-05,2.335641e-05,0.00011097616,0.00017231326,0.00020721789,0.05275167,0.000257599,0.00038841093,0.00018853662,0.00039182516,9.8228615e-05,7.490462e-05,3.281729e-05
<DATA_ROOT>/data15/test/Bedroom/image_0011.jpg,0,Bedroom,0,Bedroom,6,Kitchen,9,Office,True,0.3919974,0.00011143975,5.0310227e-05,0.00024558036,0.009606424,0.0016611839,0.24993686,0.0742995,0.00050719595,0.15132691,0.0004771729,0.114086926,0.00084952463,8.9509864e-05,0.0047540506
<DATA_ROOT>/data15/test/Bedroom/image_0014.jpg,0,Bedroom,6,Kitchen,0,Bedroom,7,LivingRoom,True,0.31749362,0.00018330972,0.0001856367,0.00054705015,0.0036208641,0.00079110963,0.35260075,0.25032696,5.8851558e-05,0.069114976,0.0004871617,0.0016380304,0.000439366,0.00046907444,0.0020432242
<DATA_ROOT>/data15/test/Bedroom/image_0016.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.8829312,7.614463e-05,7.033951e-05,9.438598e-05,0.0042760284,0.003249239,0.004968108,0.096368454,6.3978805e-05,0.00023990967,0.00029834142,0.003692414,0.0030103482,0.0004396417,0.00022149392
<DATA_ROOT>/data15/test/Bedroom/image_0017.jpg,0,Bedroom,7,LivingRoom,0,Bedroom,4,Industrial,True,0.3914879,0.00058260513,0.00042173584,0.0025535822,0.0468931,0.0043241135,0.04094405,0.474664,0.001842149,0.0102614695,0.00600237,0.014217906,0.0021710396,0.003239291,0.0003946633
<DATA_ROOT>/data15/test/Bedroom/image_0019.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,14,TallBuilding,True,0.75999796,0.00040384958,0.00079840375,6.3615735e-05,0.0005957489,0.00042235616,0.0021258527,0.22522385,0.00023526387,0.002142953,0.0014750791,0.0022141007,0.0003502591,0.00051820953,0.0034324985
<DATA_ROOT>/data15/test/Bedroom/image_0020.jpg,0,Bedroom,0,Bedroom,9,Office,7,LivingRoom,True,0.39482698,0.00038023948,0.00012401839,0.00014525876,0.00058246363,0.0011002668,0.09593025,0.16071685,6.314746e-05,0.3354519,0.0010972474,0.0045398236,0.0013899638,0.00065748475,0.0029940242
<DATA_ROOT>/data15/test/Bedroom/image_0021.jpg,0,Bedroom,7,LivingRoom,0,Bedroom,9,Office,True,0.3802896,7.280749e-05,4.312689e-05,1.7594932e-05,0.00029438073,0.014349031,0.010911094,0.57373226,8.209917e-06,0.015533486,0.0006065387,0.0005980893,0.0003047897,0.0006810659,0.002557961
<DATA_ROOT>/data15/test/Bedroom/image_0024.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.91335815,5.6770514e-05,5.850354e-05,2.5704283e-05,7.186073e-05,0.00025420828,0.010302769,0.06920534,2.8085302e-05,0.0014377611,5.8419024e-05,0.004556411,0.00028124716,0.00012257005,0.00018224886
<DATA_ROOT>/data15/test/Bedroom/image_0026.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,11,Store,True,0.982825,9.7488666e-08,2.2882436e-06,1.8055223e-06,0.00010566741,5.1485218e-05,0.0017816504,0.010232128,5.380916e-06,5.395985e-05,5.2613344e-05,0.0047893627,1.5825559e-05,1.5461232e-05,6.7258596e-05
<DATA_ROOT>/data15/test/Bedroom/image_0029.jpg,0,Bedroom,0,Bedroom,7,LivingRoom,6,Kitchen,True,0.8143632,1.4885575e-05,4.682661e-05,6.7021765e-06,0.00013925674,0.0016507563,0.0148070045,0.16615035,3.036847e-06,0.0009586912,7.509465e-05,0.0010961171,0.00012314059,0.00030023573,0.00026484893
